filing_date,quarter,symbol,percentage,value,price_before,price_after,price_change_pct,hld_pct_change
2020-02-14,Q4 2019,A,4.2,277097,82.42236328125,81.76661682128906,-0.7955928874828941,
2020-05-15,Q1 2020,A,13.8,904317,78.92929077148438,80.88224029541016,2.4743026382689157,226.3539482563868
2020-08-14,Q2 2020,A,14.4,1115812,95.69104766845705,94.47030639648438,-1.2757110531407143,23.387263537011904
2020-10-23,Q3 2020,A,14.0,1236365,103.628173828125,101.55113220214844,-2.004321362857836,10.80406018218123
2021-02-16,Q4 2020,A,14.5,1449856,124.4177474975586,126.49817657470705,1.6721320864527476,17.26763536657865
2021-05-17,Q1 2021,A,14.3,1500829,127.69351959228516,125.35677337646484,-1.8299646084479069,3.515728458550371
2021-08-16,Q2 2021,A,16.1,1728762,155.23721313476562,156.87510681152344,1.0550908791024949,15.187139907344548
2017-08-14,Q2 2017,ADP,3.0,179394,92.42086029052734,94.7736587524414,2.5457439527374883,
2017-11-14,Q3 2017,ADP,18.8,961846,95.23355865478516,94.4906768798828,-0.7800630212667333,436.1639742689276
2018-02-14,Q4 2017,ADP,17.6,1031089,96.00296020507812,99.17098236083984,3.299921324294899,7.198969481601014
2018-05-15,Q1 2018,ADP,18.7,901253,109.3591537475586,110.51590728759766,1.057756484390212,-12.592123473337413
2018-08-14,Q2 2018,ADP,9.8,566790,121.18741607666016,122.54966735839844,1.1240864157682466,-37.11088895127117
2018-11-14,Q3 2018,ADP,11.7,607073,126.16081237792967,128.3663787841797,1.7482182974876257,7.107217840822888
2019-02-14,Q4 2018,ADP,9.0,533675,131.91134643554688,131.21875,-0.5250469002568207,-12.090473468594388
2019-05-15,Q1 2019,ADP,9.6,643676,139.6924591064453,142.35394287109375,1.905245123232023,20.61198294842366
2019-08-14,Q2 2019,ADP,9.9,666202,149.3959197998047,146.172607421875,-2.1575638626871667,3.4995867486126597
2014-05-15,Q1 2014,AGN,0.9,74141,,,,
2014-08-14,Q2 2014,AGN,38.8,4886826,,,,6491.2598966833475
2014-11-14,Q3 2014,AGN,38.3,5145867,,,,5.300802606845423
2015-02-17,Q4 2014,AGN,35.3,5662543,,,,10.040601515740688
2014-02-14,Q4 2013,APD,27.9,2296976,82.44930267333984,83.23197937011719,0.9492823728034074,
2014-05-15,Q1 2014,APD,29.2,2446162,84.95476531982422,84.10313415527344,-1.00245249497741,6.494887190810883
2014-08-14,Q2 2014,APD,21.0,2643022,94.56194305419922,94.80469512939452,0.2567122325904158,8.04770902335985
2014-11-14,Q3 2014,APD,19.9,2675079,97.32427978515624,97.5253448486328,0.2065929117794803,1.2128919093371104
2015-02-17,Q4 2014,APD,18.5,2963793,110.3056182861328,111.07077026367188,0.6936654627638803,10.792727990463092
2015-05-15,Q1 2015,APD,20.8,3108664,107.12731170654295,107.3522720336914,0.2099934401086046,4.888026930355793
2015-08-14,Q2 2015,APD,19.5,2811730,106.3694076538086,107.11386108398438,0.699875506121732,-9.551820331821004
2015-11-16,Q3 2015,APD,18.8,2621651,100.92041778564452,102.45577239990234,1.5213518215104038,-6.760215241150469
2016-02-16,Q4 2015,APD,21.5,2673640,96.3419952392578,97.93846893310548,1.6570901296811829,1.983063344434477
2016-05-16,Q1 2016,APD,12.4,1094944,105.4522476196289,106.23291015625,0.7402995708891661,-59.04669289807154
2016-08-15,Q2 2016,APD,14.4,1079666,112.11296081542967,114.30525207519533,1.955430704728929,-1.3953225005114422
2016-11-14,Q3 2016,APD,11.2,605140,112.76235961914062,112.4367904663086,-0.2887214793408492,-43.951184903479415
2017-02-14,Q4 2016,APD,9.4,556693,115.03939819335938,116.57872009277344,1.3380823644667843,-8.005915986383316
2017-05-15,Q1 2017,APD,5.2,308480,118.78753662109376,119.01840209960938,0.1943516004141371,-44.58705246877543
2014-02-14,Q4 2013,BEAM,17.2,1416910,,,,
2014-05-15,Q1 2014,BEAM,11.6,971990,,,,-31.400724110917423
2015-05-15,Q1 2015,BHC,25.8,3867913,222.82000732421875,225.42999267578125,1.1713424583838148,
2015-08-14,Q2 2015,BHC,29.9,4326134,246.1699981689453,249.75,1.4542803175380248,11.84672457731082
2015-11-16,Q3 2015,BHC,24.9,3473760,75.41000366210938,70.31999969482422,-6.749772868453907,-19.702903331242172
2016-02-16,Q4 2015,BHC,13.5,1686488,88.38999938964844,94.6500015258789,7.082251588932122,-51.45064713739579
2016-05-16,Q1 2016,BHC,6.4,567847,25.899999618530277,29.07999992370605,12.277993637114324,-66.32961515290947
2016-08-15,Q2 2016,BHC,5.8,434845,24.920000076293945,26.600000381469727,6.741574237690082,-23.42215420703112
2016-11-14,Q3 2016,BHC,9.8,530062,18.0,18.21999931335449,1.2222184075249565,21.896767813818705
2017-02-14,Q4 2016,BHC,4.4,263022,14.970000267028809,16.860000610351562,12.625252569203022,-50.379012266489575
2014-02-14,Q4 2013,BKW,10.7,877547,,,,
2014-05-15,Q1 2014,BKW,12.2,1019198,,,,16.14169953290252
2014-08-14,Q2 2014,BKW,8.3,1044918,,,,2.5235528327174794
2014-11-14,Q3 2014,BKW,8.5,1138584,,,,8.963956980356347
2024-08-14,Q2 2024,BN.TO,2.7,284736,62.27442932128906,63.73172378540039,2.340116930807649,
2024-11-14,Q3 2024,BN.TO,13.5,1739912,80.54053497314453,79.8617935180664,-0.8427327373780729,511.06147448864914
2025-02-14,Q4 2024,BN.TO,15.9,2004606,85.4614028930664,86.81888580322266,1.588416365987814,15.213068247129735
2025-05-15,Q1 2025,BN.TO,18.0,2149054,83.13999938964844,83.52999877929688,0.4690875541394283,7.205805031013579
2019-08-14,Q2 2019,BRK-B,11.2,748866,198.77999877929688,198.30999755859372,-0.236442913567457,
2019-11-14,Q3 2019,BRK-B,13.3,835324,219.7700042724609,219.7400054931641,-0.0136500790434002,11.545189660099409
2020-02-14,Q4 2019,BRK-B,13.9,909532,226.47000122070312,226.7700042724609,0.1324692233588363,8.88373852541049
2020-05-15,Q1 2020,BRK-B,15.2,997038,170.92999267578125,175.4600067138672,2.650216013686044,9.620991894732667
2020-05-15,Q1 2020,BX,0.4,24996,42.51974868774414,45.01548004150391,5.86958161979714,
2016-11-14,Q3 2016,CMG,4.3,234709,7.9415998458862305,8.0,0.7353701426296486,
2017-02-14,Q4 2016,CMG,18.4,1087611,8.28279972076416,8.46679973602295,2.2214712592593444,363.3870026287871
