filing_date,quarter,symbol,percentage,value,price_before,price_after,price_change_pct,hld_pct_change
2023-02-14,Q4 2022,APP,0.6,44902,15.859999656677246,16.8700008392334,6.368229536063892,-53.67106892282294
2025-05-15,Q1 2025,APP,1.7,442033,376.5400085449219,362.3399963378906,-3.771182845059388,884.4394459044141
2018-05-15,Q1 2018,ARCC,0.1,11420,8.519434928894043,8.519434928894043,0.0,
2023-11-14,Q3 2023,ARM,0.1,16056,51.68999862670898,55.43000030517578,7.235445497834242,
2024-02-14,Q4 2023,ARM,0.2,22543,119.9800033569336,133.67999267578125,11.418560539701753,40.402341803687094
2024-05-15,Q1 2024,ARM,0.2,37497,116.6500015258789,114.2699966430664,-2.0402956293871064,66.33544781085037
2024-08-14,Q2 2024,ARM,0.2,49086,123.79000091552734,130.44000244140625,5.372002162288357,30.906472517801433
2024-11-14,Q3 2024,ARM,0.2,42903,135.08999633789062,128.72999572753906,-4.707973042240496,-12.596259625962592
2025-02-14,Q4 2024,ARM,0.1,37008,164.8300018310547,160.32000732421875,-2.736149036422709,-13.74029788126705
2020-11-16,Q3 2020,ASAN,0.1,26675,22.399999618530277,23.350000381469727,4.2410749067762055,
2021-02-16,Q4 2020,ASAN,0.2,71495,41.4900016784668,40.20000076293945,-3.109185016487601,168.0224929709466
2021-05-17,Q1 2021,ASAN,0.2,82345,29.40999984741211,31.280000686645508,6.358384389444145,15.175886425624174
2021-08-16,Q2 2021,ASAN,0.3,178721,76.43000030517578,76.16999816894531,-0.340183351030108,117.03928593114337
2021-11-15,Q3 2021,ASAN,0.6,299184,141.66000366210938,135.2899932861328,-4.496689405126979,67.40282339512424
2022-02-14,Q4 2021,ASAN,0.3,145745,61.560001373291016,73.19999694824219,18.90837445627707,-51.28583079309055
2021-02-16,Q4 2020,ASO,0.1,36278,24.86891365051269,24.57599830627441,-1.1778373126975836,
2021-05-17,Q1 2021,ASO,0.1,47233,34.77938461303711,34.27165222167969,-1.4598659435943486,30.197364794090078
2020-05-15,Q1 2020,ATH,1.1,185272,,,,
2020-08-14,Q2 2020,ATH,0.2,44851,,,,-75.79180880003454
2014-02-14,Q4 2013,ATHM,0.2,15583,28.32716178894043,30.409915924072266,7.352498462959287,
2014-05-15,Q1 2014,ATHM,0.2,11172,27.512535095214844,27.546127319335938,0.1220978873987382,-28.306487839312066
2014-08-14,Q2 2014,ATHM,0.1,10015,36.79255676269531,38.656959533691406,5.06733680679253,-10.356247762262804
2014-11-14,Q3 2014,ATHM,3.8,282937,36.10390472412109,35.986324310302734,-0.3256722914510785,2725.1323015476787
2015-02-17,Q4 2014,ATHM,3.7,317605,32.28271484375,32.50946807861328,0.70239828329426,12.252904356800286
2015-05-15,Q1 2015,ATHM,4.2,384078,42.50333404541016,41.33599090576172,-2.746474284584968,20.929456400245595
2015-08-14,Q2 2015,ATHM,4.5,441467,28.06681060791016,28.738672256469727,2.393794072099583,14.942016986133023
2015-11-16,Q3 2015,ATHM,3.5,284150,25.698522567749023,26.44596290588379,2.9084953664720934,-35.63505312967901
2016-02-16,Q4 2015,ATHM,1.4,174600,19.954145431518555,21.32305335998535,6.86026837463327,-38.553580855182126
2017-08-14,Q2 2017,ATUS,0.3,37145,28.30183219909668,27.879417419433597,-1.4925351005245813,
2017-11-14,Q3 2017,ATUS,0.2,31407,18.963756561279297,18.20880126953125,-3.981042940034016,-15.44757033248082
2022-02-14,Q4 2021,AVDX,0.0,15060,11.579999923706056,12.56999969482422,8.549220877726269,
2022-05-16,Q1 2022,AVDX,0.0,2246,6.960000038146973,7.71999979019165,10.919536607459843,-85.0863213811421
2024-02-14,Q4 2023,AVGO,1.4,203492,123.12893676757812,124.44911193847656,1.072189207148308,
2024-05-15,Q1 2024,AVGO,1.3,241622,136.3362579345703,139.50747680664062,2.3260275146998866,18.73783735969965
2024-08-14,Q2 2024,AVGO,1.4,292688,154.7638397216797,164.6446990966797,6.384475464533118,21.134664889786524
2024-11-14,Q3 2024,AVGO,1.4,318348,172.59390258789062,163.90353393554688,-5.035153920294676,8.767014705078434
2025-02-14,Q4 2024,AVGO,1.6,427860,235.0886383056641,227.84056091308597,-3.0831253457490018,34.40009046703607
2025-05-15,Q1 2025,AVGO,1.4,380317,232.1199951171875,228.6100006103516,-1.5121465537959755,-11.111812275043242
2021-11-15,Q3 2021,AVPT,0.1,42450,9.210000038146973,7.730000019073486,-16.069489825661915,
2022-02-14,Q4 2021,AVPT,0.1,31450,5.980000019073486,6.28000020980835,5.016725581571887,-25.912838633686686
2016-11-14,Q3 2016,AWI,0.5,35914,37.199337005615234,37.89945602416992,1.8820739155888844,
2017-02-14,Q4 2016,AWI,0.8,63954,37.57273864746094,38.08615493774414,1.3664595894925493,78.07540235005848
2017-05-15,Q1 2017,AWI,0.8,75752,42.14681243896485,42.19348907470703,0.1107477245397443,18.447634237107913
2017-08-14,Q2 2017,AWI,0.7,81854,43.96710586547852,42.94026947021485,-2.3354650597320963,8.055232865138873
2017-11-14,Q3 2017,AWI,0.6,91196,47.18762969970703,46.72087860107422,-0.989138682326547,11.413003640628428
2015-02-17,Q4 2014,BABA,7.1,604483,85.99974060058594,83.76885986328125,-2.5940551933356506,
2015-05-15,Q1 2015,BABA,6.1,556869,85.37200164794922,84.12619018554688,-1.4592740457693958,-7.876813740005928
2015-08-14,Q2 2015,BABA,0.1,7692,72.5372314453125,72.61448669433594,0.1065042702679961,-98.61870565608788
2015-11-16,Q3 2015,BABA,0.0,3444,73.25187683105469,75.45378112792969,3.005935673093247,-55.22620904836193
2016-02-16,Q4 2015,BABA,0.0,1323,58.80431365966797,64.10626220703125,9.01625785150473,-61.58536585365854
2016-11-14,Q3 2016,BABA,8.2,568468,89.80477905273438,87.88294219970703,-2.1400162366624382,42868.102796674226
2017-02-14,Q4 2016,BABA,5.8,463972,99.56847381591795,98.0715789794922,-1.5033823248041724,-18.382037335434887
2017-05-15,Q1 2017,BABA,5.1,512758,116.21794891357422,119.77188873291016,3.0579956474527306,10.51485865526367
2017-08-14,Q2 2017,BABA,5.3,612340,146.50375366210938,152.34652709960938,3.9881390691023166,19.420857402517377
2017-11-14,Q3 2017,BABA,5.3,783541,178.21888732910156,175.26370239257812,-1.6581771891922714,27.95848711500146
2018-02-14,Q4 2017,BABA,5.2,655500,173.11007690429688,181.0292053222656,4.574620125867545,-16.341327384272162
2018-05-15,Q1 2018,BABA,4.7,702104,191.83590698242188,191.32406616210935,-0.2668117915794568,7.109687261632347
2018-08-14,Q2 2018,BABA,4.3,824851,171.59384155273438,164.0127410888672,-4.418049269872752,17.482737600127617
2018-11-14,Q3 2018,BABA,5.1,1066164,141.9454345703125,150.8689422607422,6.2865760476498025,29.25534429854604
2019-02-14,Q4 2018,BABA,3.8,563994,163.59747314453125,160.45880126953125,-1.9185332234484571,-47.100633673618695
2019-05-15,Q1 2019,BABA,4.4,789871,168.85113525390625,169.55615234375,0.4175376664086953,40.049539534108526
2019-08-14,Q2 2019,BABA,4.0,733591,158.4114227294922,161.25071716308594,1.792354607181459,-7.12521411724193
2019-11-14,Q3 2019,BABA,6.9,1301093,176.22943115234375,179.1363525390625,1.6495096010415111,77.3594550641979
2020-02-14,Q4 2019,BABA,4.1,745672,212.8119201660156,212.9664459228516,0.0726114198468728,-42.68880087741614
2020-05-15,Q1 2020,BABA,5.3,873538,194.40480041503903,207.9059295654297,6.944853790424295,17.1477539722559
2020-08-14,Q2 2020,BABA,3.8,968851,245.0292205810547,248.1582489013672,1.2770021113777448,10.911145250693167
2020-11-16,Q3 2020,BABA,3.7,1316461,251.9053497314453,248.00372314453125,-1.548846259546914,35.87858194913356
2021-02-16,Q4 2020,BABA,2.7,1042179,258.6752319335937,261.5531616210937,1.11256484279052,-20.834798752108874
2021-05-17,Q1 2021,BABA,2.3,1015311,202.33355712890625,206.3993682861328,2.009459634338482,-2.5780600069661763
2021-08-16,Q2 2021,BABA,1.8,956939,182.15911865234372,167.77915954589844,-7.894174726377494,-5.749174390900913
2021-11-15,Q3 2021,BABA,1.2,624723,161.09619140625,162.6606903076172,0.9711582177767674,-34.716528430756824
2022-02-14,Q4 2021,BABA,1.1,501305,118.0625228881836,121.91585540771484,3.263806689257964,-19.755635697741237
2022-05-16,Q1 2022,BABA,0.0,158,84.97604370117188,88.83902740478516,4.545967940326702,-99.968482261298
2023-11-14,Q3 2023,BABA,0.9,128092,79.44232177734375,84.08755493164062,5.847302861208236,80970.88607594937
2018-05-15,Q1 2018,BEDU,0.2,24379,40.79051971435547,40.66143798828125,-0.3164503099694286,
2018-08-14,Q2 2018,BEDU,0.2,33538,29.1729679107666,31.9095458984375,9.380526506735483,37.56921941014808
2018-11-14,Q3 2018,BEDU,0.1,24987,33.432735443115234,27.288339614868164,-18.378381986426355,-25.49645178603376
2020-11-16,Q3 2020,BEKE,0.4,153250,69.99961853027344,65.24162292480469,-6.79717362089768,
2021-02-16,Q4 2020,BEKE,0.4,153850,64.97138977050781,64.34405517578125,-0.9655551419516132,0.3915171288743968
2021-05-17,Q1 2021,BEKE,0.3,142450,48.25563430786133,48.50656127929688,0.5199951778370228,-7.409814754631139
2021-08-16,Q2 2021,BEKE,0.2,119200,17.179006576538086,18.0572566986084,5.1123452229756206,-16.321516321516317
2021-11-15,Q3 2021,BEKE,0.1,68846,21.821197509765625,23.394330978393555,7.209198614896851,-42.243288590604024
2022-02-14,Q4 2021,BEKE,0.0,13388,20.383180618286133,19.56283569335937,-4.024616865685873,-80.5536995613398
2021-08-16,Q2 2021,BHG,0.4,203308,,,,
2021-11-15,Q3 2021,BHG,0.2,96678,,,,-52.447518051429356
2022-02-14,Q4 2021,BHG,0.0,11524,,,,-88.0800182047622
2020-11-16,Q3 2020,BIGC,0.3,112455,66.79000091552734,67.5,1.063032002905087,
2021-02-16,Q4 2020,BIGC,0.2,86603,75.0,71.44000244140625,-4.746663411458334,-22.98875105597795
2021-05-17,Q1 2021,BIGC,0.2,78030,46.56999969482422,49.27999877929688,5.819194980097552,-9.899195177996145
2021-08-16,Q2 2021,BIGC,0.2,87642,63.130001068115234,56.63999938964844,-10.280376316585668,12.318339100346032
2021-11-15,Q3 2021,BIGC,0.1,68364,57.52999877929688,57.33000183105469,-0.3476394098484836,-21.996303142329023
2022-02-14,Q4 2021,BIGC,0.1,47750,31.01000022888184,31.21999931335449,0.6771979455745668,-30.15329705693055
2018-05-15,Q1 2018,BILI,0.4,63912,12.06999969482422,14.109999656677246,16.901408561988674,
2018-08-14,Q2 2018,BILI,0.4,81687,10.8100004196167,10.265000343322754,-5.041628632177888,27.81167855801727
2018-11-14,Q3 2018,BILI,0.4,78709,13.770000457763672,14.470000267028809,5.083513333294549,-3.6456229265366624
2019-02-14,Q4 2018,BILI,0.1,16049,18.200000762939453,17.739999771118164,-2.527477871088809,-79.60970155890685
2019-05-15,Q1 2019,BILI,0.0,1895,15.390000343322754,15.8100004196167,2.72904526916512,-88.19241074210231
2019-08-14,Q2 2019,BILI,0.0,1627,14.010000228881836,14.010000228881836,0.0,-14.142480211081798
2019-11-14,Q3 2019,BILI,0.0,1412,16.770000457763672,16.709999084472656,-0.3577899323386004,-13.214505224339279
2020-02-14,Q4 2019,BILI,0.0,1862,27.76000022888184,27.1299991607666,-2.2694562785333616,31.869688385269114
2020-05-15,Q1 2020,BILI,0.0,2342,31.030000686645508,33.65999984741211,8.47566581556179,25.77873254564984
2020-08-14,Q2 2020,BILI,0.0,4632,41.75,43.4900016784668,4.167668690938435,97.7796754910333
2020-11-16,Q3 2020,BILI,0.0,4160,48.900001525878906,50.04999923706055,2.3517334873150006,-10.189982728842828
2020-02-14,Q4 2019,BILL,0.0,3044,62.130001068115234,59.33000183105469,-4.506678237444117,
2020-05-15,Q1 2020,BILL,0.0,2736,79.58000183105469,76.12000274658203,-4.347824836468467,-10.11826544021025
2014-02-14,Q4 2013,BITA,0.3,27869,,,,
2014-11-14,Q3 2014,BITA,6.8,512070,,,,1737.4179195521908
2015-02-17,Q4 2014,BITA,5.5,462242,,,,-9.730700880738963
2015-05-15,Q1 2015,BITA,3.3,301360,,,,-34.80471268296693
2014-02-14,Q4 2013,BKNG,10.2,822979,1262.2694091796875,1287.56298828125,2.003817799719956,
2014-05-15,Q1 2014,BKNG,11.0,810843,1133.418212890625,1124.86181640625,-0.7549196216419626,-1.4746427308594767
2014-08-14,Q2 2014,BKNG,1.7,134554,1279.75830078125,1256.3839111328125,-1.826469078900931,-83.40566546174783
2014-11-14,Q3 2014,BKNG,0.2,15683,1155.3780517578125,1153.79541015625,-0.1369804107975429,-88.34445650073577
2015-05-15,Q1 2015,BKNG,5.3,482909,1177.21923828125,1203.679931640625,2.247728587752935,2979.18765542307
2015-08-14,Q2 2015,BKNG,8.6,838127,1271.5677490234375,1292.4296875,1.640647027465461,73.55795812461561
2016-02-16,Q4 2015,BKNG,7.8,966908,1046.5677490234375,1222.1976318359375,16.781511084818153,15.365332461548187
2016-05-16,Q1 2016,BKNG,10.2,710085,1264.8116455078125,1264.1983642578125,-0.0484879509275685,-26.561265394432564
2016-08-15,Q2 2016,BKNG,18.5,936308,1392.752685546875,1393.4254150390625,0.0483021500635877,31.85858031080786
2016-11-14,Q3 2016,BKNG,19.5,1354755,1523.9879150390625,1481.255126953125,-2.8040109546959355,44.69116999961551
2016-11-14,Q3 2016,BKNG,1.6,110215,1523.9879150390625,1481.255126953125,-2.8040109546959355,-91.86458068063968
2017-02-14,Q4 2016,BKNG,22.9,1841360,1628.3768310546875,1631.126708984375,0.1688723320821523,1570.698180828381
2017-02-14,Q4 2016,BKNG,1.1,87524,1628.3768310546875,1631.126708984375,0.1688723320821523,-95.24677412347395
2017-05-15,Q1 2017,BKNG,18.9,1885141,1798.5164794921875,1810.0111083984373,0.6391172411995645,2053.856085188063
2017-05-15,Q1 2017,BKNG,1.1,106264,1798.5164794921875,1810.0111083984373,0.6391172411995645,-94.36307416792697
2017-08-14,Q2 2017,BKNG,16.8,1947223,1834.117431640625,1840.715087890625,0.3597183111715138,1732.439019799744
2017-08-14,Q2 2017,BKNG,1.0,111670,1834.117431640625,1840.715087890625,0.3597183111715138,-94.2651663420163
2017-11-14,Q3 2017,BKNG,12.9,1905895,1703.5250244140625,1708.10498046875,0.2688517039110008,1606.72069490463
2017-11-14,Q3 2017,BKNG,0.7,109300,1703.5250244140625,1708.10498046875,0.2688517039110008,-94.26516151204552
2018-02-14,Q4 2017,BKNG,11.0,1394731,1778.416259765625,1850.0234375,4.026457660919722,1176.0576395242451
2018-05-15,Q1 2018,BKNG,9.1,1367070,2049.611328125,2052.15380859375,0.1240469563112671,-1.983249816631305
2018-08-14,Q2 2018,BKNG,6.9,1332045,1834.2064208984373,1843.3365478515625,0.4977698719783593,-2.562048761219249
2018-11-14,Q3 2018,BKNG,6.2,1311646,1889.422607421875,1868.442138671875,-1.1104169425932686,-1.531404719810514
2019-02-14,Q4 2018,BKNG,5.2,777196,1899.2056884765625,1912.65869140625,0.7083489171980499,-40.746512397399904
2019-05-15,Q1 2019,BKNG,2.7,494694,1774.2716064453125,1783.807373046875,0.537446835474477,-36.348874672540774
2021-11-15,Q3 2021,BKSY,0.1,51750,70.80000305175781,72.63999938964844,2.598864772005037,
2022-02-14,Q4 2021,BKSY,0.0,22450,21.520000457763672,23.76000022888184,10.408920648094362,-56.6183574879227
2014-02-14,Q4 2013,BKW,2.0,164592,,,,
2014-05-15,Q1 2014,BKW,2.6,191160,,,,16.14173228346456
2014-08-14,Q2 2014,BKW,2.5,195984,,,,2.5235404896421842
2014-11-14,Q3 2014,BKW,2.9,220967,,,,12.747469181157655
2021-11-15,Q3 2021,BLND,0.5,249054,12.760000228881836,12.050000190734863,-5.564263522032791,
2022-02-14,Q4 2021,BLND,0.3,146072,9.869999885559082,10.010000228881836,1.4184432112060117,-41.34926562111028
2022-05-16,Q1 2022,BLND,0.4,112770,3.680000066757202,3.4100000858306885,-7.336955870341501,-22.798346021140258
2022-08-15,Q2 2022,BLND,0.3,33092,3.039999961853028,3.549999952316284,16.776315686280046,-70.65531613017646
2022-11-14,Q3 2022,BLND,0.1,13727,2.0899999141693115,2.180000066757202,4.306227573394995,-58.518675208509606
2021-05-17,Q1 2021,BMBL,0.1,62380,42.81999969482422,41.43999862670898,-3.2227956047417705,
2021-08-16,Q2 2021,BMBL,0.1,57600,49.56999969482422,46.459999084472656,-6.273957291704985,-7.662712407823024
2021-11-15,Q3 2021,BMBL,0.1,49980,36.54999923706055,38.40999984741211,5.088921064779614,-13.22916666666667
2022-02-14,Q4 2021,BMBL,0.1,33860,28.100000381469727,29.030000686645508,3.309609582030685,-32.252901160464184
2014-02-14,Q4 2013,BRLI,0.2,18389,,,,
2014-05-15,Q1 2014,BRLI,0.3,19930,,,,8.380009788460496
2014-08-14,Q2 2014,BRLI,0.3,21758,,,,9.172102358253898
2014-11-14,Q3 2014,BRLI,0.3,20203,,,,-7.146796580568071
2015-02-17,Q4 2014,BRLI,0.3,23134,,,,14.507746374300856
2022-02-14,Q4 2021,BRZE,0.1,27006,63.13999938964844,62.90999984741211,-0.3642691549883601,
2015-11-16,Q3 2015,BUD,2.5,200413,99.8270034790039,103.79914093017578,3.97902101910463,
2016-02-16,Q4 2015,BUD,1.9,235625,95.9130401611328,97.59994506835938,1.7587857755239344,17.569718531233015
2014-02-14,Q4 2013,BURL,0.0,3200,27.059999465942383,25.770000457763672,-4.767180464294905,
2014-05-15,Q1 2014,BURL,0.0,2952,28.979999542236328,28.8799991607666,-0.3450668842281483,-7.750000000000002
2014-08-14,Q2 2014,BURL,0.0,3186,33.040000915527344,33.45000076293945,1.2409196006390772,7.92682926829269
2019-11-14,Q3 2019,BYND,0.1,26009,79.01499938964844,80.80999755859375,2.271718259584611,
2021-08-16,Q2 2021,BZ,0.1,41633,36.54806137084961,33.76938247680664,-7.602807891362515,
2021-11-15,Q3 2021,BZ,0.1,37790,38.120338439941406,39.23774719238281,2.9312666103473446,-9.230658371964552
2022-02-14,Q4 2021,BZ,0.1,36624,32.5333137512207,33.14640045166016,1.8844889430190588,-3.0854723471817946
2022-05-16,Q1 2022,BZ,0.7,181359,18.23447608947754,19.34199333190918,6.0737541182811885,395.1916775884666
2022-08-15,Q2 2022,BZ,2.6,306305,21.576805114746094,21.35925674438477,-1.0082510788988424,68.89429253579915
2022-11-14,Q3 2022,BZ,2.8,300809,15.08003044128418,16.998409271240234,12.721319346306904,-1.7942900050603172
2023-02-14,Q4 2022,BZ,3.5,282235,22.763429641723636,22.79309463500977,0.1303186459730968,-6.174682273469212
2023-05-15,Q1 2023,BZ,1.5,162188,17.245622634887695,18.07625961303711,4.816509068620376,-42.53441281201835
2023-08-14,Q2 2023,BZ,0.9,104725,15.76233959197998,15.060253143310549,-4.454202021041733,-35.429871507139865
2023-11-14,Q3 2023,BZ,0.4,50160,14.862482070922852,16.761083602905273,12.774458013960333,-52.1031272380043
2016-02-16,Q4 2015,CALM,0.0,3262,37.08248901367188,38.766258239746094,4.540604665057497,
2016-05-16,Q1 2016,CALM,0.1,3654,38.97909164428711,37.39216995239258,-4.071212603865578,12.017167381974247
2014-05-15,Q1 2014,CAR,2.6,189823,52.66444778442383,52.40791702270508,-0.4871042468133923,
2014-08-14,Q2 2014,CAR,3.2,248895,62.76408386230469,64.74031066894531,3.148658731283612,31.119516602308472
2014-11-14,Q3 2014,CAR,2.5,185517,54.773685455322266,55.84730529785156,1.9601015224820424,-25.463749774001087
2015-02-17,Q4 2014,CAR,4.0,337938,59.191680908203125,59.52422332763672,0.5618060077552353,82.16012548715213
2015-05-15,Q1 2015,CAR,3.1,286238,48.52197647094727,52.65494537353516,8.517725787741814,-15.298664252022565
2023-11-14,Q3 2023,CART,0.0,5195,25.559999465942383,25.899999618530277,1.330204067652374,
2024-02-14,Q4 2023,CART,0.0,4107,27.850000381469727,26.229999542236328,-5.816879055812445,-20.9432146294514
2024-05-15,Q1 2024,CART,0.4,65604,34.29999923706055,33.20000076293945,-3.2069927072551208,1497.3703433162893
2020-11-16,Q3 2020,CD,0.1,30026,,,,
2021-02-16,Q4 2020,CD,0.1,44326,,,,47.625391327516155
2021-05-17,Q1 2021,CD,0.1,30599,,,,-30.96828046744574
2021-08-16,Q2 2021,CD,0.1,27917,,,,-8.764992320010457
2021-11-15,Q3 2021,CD,0.0,15559,,,,-44.26693412615968
2022-02-14,Q4 2021,CD,0.0,12192,,,,-21.640208239604085
2018-08-14,Q2 2018,CDAY,0.0,5642,,,,
2018-11-14,Q3 2018,CDAY,0.0,7145,,,,26.639489542715356
2019-02-14,Q4 2018,CDAY,0.0,5863,,,,-17.942617214835554
2019-05-15,Q1 2019,CDAY,0.0,8721,,,,48.746375575643874
2019-08-14,Q2 2019,CDAY,0.0,8534,,,,-2.1442495126705707
2019-11-14,Q3 2019,CDAY,0.0,8393,,,,-1.6522146707288465
2020-02-14,Q4 2019,CDAY,0.1,11540,,,,37.49553199094484
2020-05-15,Q1 2020,CDAY,0.1,8512,,,,-26.23916811091854
2020-08-14,Q2 2020,CDAY,0.1,13476,,,,58.31766917293233
2020-11-16,Q3 2020,CDAY,0.0,14051,,,,4.266844761056698
2020-02-14,Q4 2019,CDLX,0.2,28608,93.06999969482422,102.66000366210938,10.304076500194158,
2020-05-15,Q1 2020,CDLX,0.0,4368,51.494998931884766,57.709999084472656,12.069133472182044,-84.73154362416108
2020-08-14,Q2 2020,CDLX,0.0,8743,80.16000366210938,79.72000122070312,-0.5489052161985287,100.16025641025644
2020-11-16,Q3 2020,CDLX,0.0,8817,112.1999969482422,112.81999969482422,0.5525871331957686,0.8463913988333571
2014-05-15,Q1 2014,CDNS,0.2,17327,15.5600004196167,15.699999809265137,0.8997389837595274,
2021-08-16,Q2 2021,CFLT,0.0,19000,54.0,52.470001220703125,-2.833331072771991,
2021-11-15,Q3 2021,CFLT,0.0,23860,90.01000213623047,81.93000030517578,-8.976782178968927,25.578947368421055
2022-02-14,Q4 2021,CFLT,0.6,297638,57.18000030517578,57.52999877929688,0.612099461792785,1147.4350377200335
2022-05-16,Q1 2022,CFLT,0.2,55624,21.540000915527344,20.0,-7.149493268671208,-81.3115260820191
2023-02-14,Q4 2022,CFLT,0.9,69400,26.799999237060547,29.290000915527344,9.29105130355184,24.766287933266206
2023-05-15,Q1 2023,CFLT,1.3,138482,22.81999969482422,24.350000381469727,6.704648146829404,99.54178674351586
2023-08-14,Q2 2023,CFLT,0.9,106697,34.0,33.15999984741211,-2.4705886840820312,-22.95244147253794
2023-11-14,Q3 2023,CFLT,1.1,153791,17.959999084472656,19.90999984741211,10.857465825960588,44.13807323542367
2014-02-14,Q4 2013,CFX,2.8,228325,,,,
2014-05-15,Q1 2014,CFX,3.6,262133,,,,14.806963757801373
2014-08-14,Q2 2014,CFX,3.7,293832,,,,12.092716292874229
2014-11-14,Q3 2014,CFX,3.0,227880,,,,-22.445479049252636
2015-02-17,Q4 2014,CFX,2.5,212211,,,,-6.875987361769353
2015-05-15,Q1 2015,CFX,2.7,243820,,,,14.895080839353291
2016-08-15,Q2 2016,CHTR,19.2,972496,258.6199951171875,257.1400146484375,-0.5722606514161374,
2016-11-14,Q3 2016,CHTR,12.9,895975,272.44000244140625,260.20001220703125,-4.492728719971091,-7.868515654563102
2017-02-14,Q4 2016,CHTR,8.3,669990,323.0199890136719,325.17999267578125,0.6686904017007914,-25.222243924216635
2017-05-15,Q1 2017,CHTR,5.1,512668,322.0,320.010009765625,-0.6180093895574534,-23.481245988746103
2017-08-14,Q2 2017,CHTR,2.9,333721,394.489990234375,397.7300109863281,0.8213188755507228,-34.90504576060921
2017-11-14,Q3 2017,CHTR,2.4,360044,343.7200012207031,334.2200012207031,-2.7638775649543987,7.887726573994436
2018-02-14,Q4 2017,CHTR,0.4,45355,355.67999267578125,363.6700134277344,2.246407140262286,-87.40292853095733
2018-02-14,Q4 2017,CHTR,0.4,45332,355.67999267578125,363.6700134277344,2.246407140262286,-0.050711057215302446
